[2023-08-14 01:03:53.269] Log file generated
[2023-08-14 01:07:19.787] Log file generated
[2023-08-17 07:16:11.018] send 44 to server
[2023-08-17 07:16:11.019] send 43 to server
[2023-08-17 07:16:11.019] send 43 to server
[2023-08-17 07:16:11.070] send 43 to server
[2023-08-17 07:16:11.070] send 43 to server
[2023-08-17 07:16:11.070] send 43 to server
[2023-08-17 07:16:11.070] send 43 to server
[2023-08-17 07:16:11.121] send 44 to server
[2023-08-17 07:16:11.121] send 44 to server
[2023-08-17 07:16:11.172] send 43 to server
[2023-08-17 07:16:11.173] send 43 to server
[2023-08-17 07:16:11.173] send 43 to server
[2023-08-17 07:16:11.174] send 44 to server
[2023-08-17 07:16:11.225] send 42 to server
[2023-08-17 07:16:11.225] send 43 to server
[2023-08-17 07:16:11.225] send 43 to server
[2023-08-17 07:16:11.276] send 42 to server
[2023-08-17 07:16:11.276] send 42 to server
[2023-08-17 07:16:11.276] send 43 to server
[2023-08-17 07:16:11.327] send 42 to server
[2023-08-17 07:16:11.327] send 43 to server
[2023-08-17 07:16:11.328] send 42 to server
[2023-08-17 07:16:11.379] send 42 to server
[2023-08-17 07:16:11.379] send 43 to server
[2023-08-17 07:16:11.380] send 43 to server
[2023-08-17 07:16:11.380] send 43 to server
[2023-08-17 07:16:11.431] send 44 to server
[2023-08-17 07:16:11.431] send 44 to server
[2023-08-17 07:16:11.432] send 42 to server
[2023-08-17 07:16:11.432] send 42 to server
[2023-08-17 07:16:11.483] send 43 to server
[2023-08-17 07:16:11.484] send 43 to server
[2023-08-17 07:16:11.484] send 42 to server
[2023-08-17 07:16:11.535] send 42 to server
[2023-08-17 07:16:11.535] send 42 to server
[2023-08-17 07:16:11.586] send 43 to server
[2023-08-17 07:16:11.587] send 43 to server
[2023-08-17 07:16:11.638] send 42 to server
[2023-08-17 07:16:11.638] send 43 to server
[2023-08-17 07:16:11.689] send 43 to server
[2023-08-17 07:16:11.689] send 43 to server
[2023-08-17 07:16:11.740] send 43 to server
[2023-08-17 07:16:11.741] send 43 to server
[2023-08-17 07:16:11.741] send 44 to server
[2023-08-17 07:16:11.792] send 43 to server
[2023-08-17 07:16:11.793] send 43 to server
[2023-08-17 07:16:11.843] send 43 to server
[2023-08-17 07:16:11.844] send 43 to server
[2023-08-17 07:16:11.844] send 43 to server
[2023-08-17 07:16:11.895] send 43 to server
[2023-08-17 07:16:11.946] send 44 to server
[2023-08-17 07:16:11.947] send 44 to server
[2023-08-17 07:16:11.947] send 42 to server
[2023-08-17 07:16:11.998] send 43 to server
[2023-08-17 07:16:11.999] send 43 to server
[2023-08-17 07:16:11.999] send 43 to server
[2023-08-17 07:16:11.999] send 43 to server
[2023-08-17 07:16:12.050] send 43 to server
[2023-08-17 07:16:12.051] send 42 to server
[2023-08-17 07:16:12.051] send 43 to server
[2023-08-17 07:16:12.052] send 43 to server
[2023-08-17 07:16:12.103] send 42 to server
[2023-08-17 07:16:12.103] send 43 to server
[2023-08-17 07:16:12.103] send 43 to server
[2023-08-17 07:16:12.154] send 43 to server
[2023-08-17 07:16:12.155] send 43 to server
[2023-08-17 07:16:12.155] send 43 to server
[2023-08-17 07:16:12.206] send 43 to server
[2023-08-17 07:16:12.206] send 43 to server
[2023-08-17 07:16:12.206] send 43 to server
[2023-08-17 07:16:12.257] send 43 to server
[2023-08-17 07:16:12.257] send 43 to server
[2023-08-17 07:16:12.308] send 44 to server
[2023-08-17 07:16:12.308] send 42 to server
[2023-08-17 07:16:12.308] send 43 to server
[2023-08-17 07:16:12.359] send 43 to server
[2023-08-17 07:16:12.359] send 43 to server
[2023-08-17 07:16:12.359] send 43 to server
[2023-08-17 07:16:12.410] send 43 to server
[2023-08-17 07:16:12.410] send 43 to server
[2023-08-17 07:16:12.410] send 43 to server
[2023-08-17 07:16:12.461] send 43 to server
[2023-08-17 07:16:12.461] send 43 to server
[2023-08-17 07:16:12.512] send 44 to server
[2023-08-17 07:16:12.513] send 43 to server
[2023-08-17 07:16:12.563] send 43 to server
[2023-08-17 07:16:12.564] send 43 to server
[2023-08-17 07:16:12.564] send 42 to server
[2023-08-17 07:16:12.614] send 43 to server
[2023-08-17 07:16:12.615] send 44 to server
[2023-08-17 07:16:12.666] send 42 to server
[2023-08-17 07:16:12.666] send 42 to server
[2023-08-17 07:16:12.717] send 43 to server
[2023-08-17 07:16:12.717] send 44 to server
[2023-08-17 07:16:12.768] send 43 to server
[2023-08-17 07:16:12.768] send 44 to server
[2023-08-17 07:16:12.819] send 43 to server
[2023-08-17 07:16:12.819] send 43 to server
[2023-08-17 07:16:12.819] send 43 to server
[2023-08-17 07:16:12.819] send 43 to server
[2023-08-17 07:16:12.870] send 43 to server
[2023-08-17 07:16:12.870] send 43 to server
[2023-08-17 07:16:12.921] send 43 to server
[2023-08-17 07:16:12.921] send 44 to server
[2023-08-17 07:16:12.972] send 43 to server
[2023-08-17 07:16:12.973] send 43 to server
[2023-08-17 07:16:12.973] send 43 to server
[2023-08-17 07:16:13.023] send 42 to server
[2023-08-17 07:16:13.024] send 44 to server
[2023-08-17 07:16:13.075] send 42 to server
[2023-08-17 07:16:13.075] send 43 to server
[2023-08-17 07:16:13.126] send 44 to server
[2023-08-17 07:16:13.177] send 43 to server
[2023-08-17 07:16:13.227] send 43 to server
[2023-08-17 07:16:13.228] send 43 to server
[2023-08-17 07:16:13.228] send 44 to server
[2023-08-17 07:16:13.278] send 44 to server
[2023-08-17 07:16:13.279] send 43 to server
[2023-08-17 07:16:13.279] send 44 to server
[2023-08-17 07:16:13.279] send 43 to server
[2023-08-17 07:16:13.330] send 43 to server
[2023-08-17 07:16:13.330] send 42 to server
[2023-08-17 07:16:13.381] send 43 to server
[2023-08-17 07:16:13.381] send 43 to server
[2023-08-17 07:16:13.381] send 42 to server
[2023-08-17 07:16:13.432] send 43 to server
[2023-08-17 07:16:13.432] send 43 to server
[2023-08-17 07:16:13.483] send 43 to server
[2023-08-17 07:16:13.483] send 43 to server
[2023-08-17 07:16:13.483] send 43 to server
[2023-08-17 07:16:13.534] send 44 to server
[2023-08-17 07:16:13.534] send 42 to server
[2023-08-17 07:16:13.585] send 43 to server
[2023-08-17 07:16:13.585] send 43 to server
[2023-08-17 07:16:13.586] send 43 to server
[2023-08-17 07:16:13.586] send 44 to server
[2023-08-17 07:16:13.636] send 43 to server
[2023-08-17 07:16:13.637] send 43 to server
[2023-08-17 07:16:13.687] send 43 to server
[2023-08-17 07:16:13.688] send 43 to server
[2023-08-17 07:16:13.688] send 44 to server
[2023-08-17 07:16:13.739] send 43 to server
[2023-08-17 07:16:13.739] send 43 to server
[2023-08-17 07:16:13.739] send 43 to server
[2023-08-17 07:16:13.739] send 43 to server
[2023-08-17 07:16:13.790] send 43 to server
[2023-08-17 07:16:13.790] send 43 to server
[2023-08-17 07:16:13.841] send 43 to server
[2023-08-17 07:16:13.841] send 43 to server
[2023-08-17 07:16:13.841] send 42 to server
[2023-08-17 07:16:13.892] send 44 to server
[2023-08-17 07:16:13.892] send 43 to server
[2023-08-17 07:16:13.893] send 43 to server
[2023-08-17 07:16:13.943] send 43 to server
[2023-08-17 07:16:13.944] send 43 to server
[2023-08-17 07:16:13.944] send 44 to server
[2023-08-17 07:16:13.995] send 44 to server
[2023-08-17 07:16:13.995] send 43 to server
[2023-08-17 07:16:14.046] send 43 to server
[2023-08-17 07:16:14.046] send 44 to server
[2023-08-17 07:16:14.046] send 43 to server
[2023-08-17 07:16:14.147] send 43 to server
[2023-08-17 07:16:14.147] send 43 to server
[2023-08-17 07:16:14.148] send 43 to server
[2023-08-17 07:16:14.198] send 43 to server
[2023-08-17 07:16:14.199] send 43 to server
[2023-08-17 07:16:14.199] send 44 to server
[2023-08-17 07:16:14.250] send 42 to server
[2023-08-17 07:16:14.301] send 44 to server
[2023-08-17 07:16:14.302] send 43 to server
[2023-08-17 07:16:14.302] send 43 to server
[2023-08-17 07:16:14.353] send 43 to server
[2023-08-17 07:16:14.404] send 44 to server
[2023-08-17 07:16:14.405] send 43 to server
[2023-08-17 07:16:14.455] send 42 to server
[2023-08-17 07:16:14.456] send 43 to server
[2023-08-17 07:16:14.506] send 43 to server
[2023-08-17 07:16:14.506] send 44 to server
[2023-08-17 07:16:14.507] send 43 to server
[2023-08-17 07:16:14.557] send 42 to server
[2023-08-17 07:16:14.558] send 43 to server
[2023-08-17 07:16:14.608] send 43 to server
[2023-08-17 07:16:14.609] send 42 to server
[2023-08-17 07:16:14.659] send 42 to server
[2023-08-17 07:16:14.660] send 43 to server
[2023-08-17 07:16:14.660] send 43 to server
[2023-08-17 07:16:14.710] send 43 to server
[2023-08-17 07:16:14.711] send 43 to server
[2023-08-17 07:16:14.761] send 44 to server
[2023-08-17 07:16:14.761] send 44 to server
[2023-08-17 07:16:14.812] send 42 to server
[2023-08-17 07:16:14.812] send 42 to server
[2023-08-17 07:16:14.813] send 43 to server
[2023-08-17 07:16:14.864] send 44 to server
[2023-08-17 07:16:14.965] send 43 to server
[2023-08-17 07:16:14.965] send 43 to server
[2023-08-17 07:16:14.966] send 42 to server
[2023-08-17 07:16:15.016] send 44 to server
[2023-08-17 07:16:15.017] send 43 to server
[2023-08-17 07:16:15.067] send 43 to server
[2023-08-17 07:16:15.067] send 42 to server
[2023-08-17 07:16:15.068] send 44 to server
[2023-08-17 07:16:15.068] send 43 to server
[2023-08-17 07:16:15.118] send 44 to server
[2023-08-17 07:16:15.119] send 44 to server
[2023-08-17 07:16:15.119] send 44 to server
[2023-08-17 07:16:15.170] send 43 to server
[2023-08-17 07:16:15.170] send 44 to server
[2023-08-17 07:16:15.170] send 44 to server
[2023-08-17 07:16:15.170] send 43 to server
[2023-08-17 07:16:15.221] send 44 to server
[2023-08-17 07:16:15.221] send 43 to server
[2023-08-17 07:16:15.221] send 43 to server
[2023-08-17 07:16:15.221] send 43 to server
[2023-08-17 07:16:15.272] send 43 to server
[2023-08-17 07:16:15.272] send 43 to server
[2023-08-17 07:16:15.273] send 43 to server
[2023-08-17 07:16:15.273] send 44 to server
[2023-08-17 07:16:15.323] send 42 to server
[2023-08-17 07:16:15.324] send 43 to server
[2023-08-17 07:16:15.374] send 43 to server
[2023-08-17 07:16:15.375] send 43 to server
[2023-08-17 07:16:15.425] send 42 to server
[2023-08-17 07:16:15.476] send 43 to server
[2023-08-17 07:16:15.476] send 43 to server
[2023-08-17 07:16:15.477] send 43 to server
[2023-08-17 07:16:15.578] send 44 to server
[2023-08-17 07:16:15.578] send 43 to server
[2023-08-17 07:16:15.629] send 44 to server
[2023-08-17 07:16:15.629] send 43 to server
[2023-08-17 07:16:15.681] send 43 to server
[2023-08-17 07:16:15.732] send 42 to server
[2023-08-17 07:16:15.732] send 44 to server
[2023-08-17 07:16:15.732] send 43 to server
[2023-08-17 07:16:15.733] send 43 to server
[2023-08-17 07:16:15.784] send 43 to server
[2023-08-17 07:16:15.835] send 43 to server
[2023-08-17 07:16:15.886] send 43 to server
[2023-08-17 07:16:15.886] send 44 to server
[2023-08-17 07:16:15.886] send 44 to server
[2023-08-17 07:16:15.937] send 43 to server
[2023-08-17 07:16:15.937] send 43 to server
[2023-08-17 07:16:15.937] send 44 to server
[2023-08-17 07:16:15.989] send 43 to server
[2023-08-17 07:16:15.989] send 43 to server
[2023-08-17 07:16:16.040] send 42 to server
[2023-08-17 07:16:16.040] send 43 to server
[2023-08-17 07:16:16.091] send 43 to server
[2023-08-17 07:16:16.091] send 43 to server
[2023-08-17 07:16:16.142] send 43 to server
[2023-08-17 07:16:16.142] send 43 to server
[2023-08-17 07:16:16.193] send 43 to server
[2023-08-17 07:16:16.193] send 43 to server
[2023-08-17 07:16:16.193] send 43 to server
[2023-08-17 07:16:16.244] send 43 to server
[2023-08-17 07:16:16.244] send 43 to server
[2023-08-17 07:16:16.244] send 42 to server
[2023-08-17 07:16:16.295] send 43 to server
[2023-08-17 07:16:16.295] send 43 to server
[2023-08-17 07:16:16.296] send 43 to server
[2023-08-17 07:16:16.346] send 43 to server
[2023-08-17 07:16:16.347] send 43 to server
[2023-08-17 07:16:16.397] send 43 to server
[2023-08-17 07:16:16.398] send 43 to server
[2023-08-17 07:16:16.398] send 43 to server
[2023-08-17 07:16:16.398] send 43 to server
[2023-08-17 07:16:16.449] send 43 to server
[2023-08-17 07:16:16.449] send 42 to server
[2023-08-17 07:16:16.500] send 44 to server
[2023-08-17 07:16:16.500] send 44 to server
[2023-08-17 07:16:16.500] send 43 to server
[2023-08-17 07:16:16.500] send 43 to server
[2023-08-17 07:16:16.602] send 43 to server
[2023-08-17 07:16:16.602] send 43 to server
[2023-08-17 07:16:16.602] send 44 to server
[2023-08-17 07:16:16.653] send 43 to server
[2023-08-17 07:16:16.704] send 42 to server
[2023-08-17 07:16:16.805] send 44 to server
[2023-08-17 07:16:16.805] send 44 to server
[2023-08-17 07:16:16.856] send 44 to server
[2023-08-17 07:16:16.907] send 43 to server
[2023-08-17 07:16:16.907] send 43 to server
[2023-08-17 07:16:16.907] send 43 to server
[2023-08-17 07:16:16.907] send 43 to server
[2023-08-17 07:16:17.008] send 43 to server
[2023-08-17 07:16:17.009] send 43 to server
[2023-08-17 07:16:17.009] send 42 to server
[2023-08-17 07:16:17.060] send 43 to server
[2023-08-17 07:16:17.060] send 43 to server
[2023-08-17 07:16:17.060] send 43 to server
[2023-08-17 07:16:17.111] send 43 to server
[2023-08-17 07:16:17.162] send 43 to server
[2023-08-17 07:16:17.162] send 43 to server
[2023-08-17 07:16:17.263] send 43 to server
[2023-08-17 07:16:17.263] send 44 to server
[2023-08-17 07:16:17.264] send 43 to server
[2023-08-17 07:16:17.314] send 43 to server
[2023-08-17 07:16:17.315] send 43 to server
[2023-08-17 07:16:17.315] send 43 to server
[2023-08-17 07:16:17.365] send 42 to server
[2023-08-17 07:16:17.366] send 43 to server
[2023-08-17 07:16:17.416] send 44 to server
[2023-08-17 07:16:17.467] send 43 to server
[2023-08-17 07:16:17.468] send 43 to server
[2023-08-17 07:16:17.468] send 43 to server
[2023-08-17 07:16:17.518] send 43 to server
[2023-08-17 07:16:17.519] send 43 to server
[2023-08-17 07:16:17.519] send 43 to server
[2023-08-17 07:16:17.570] send 43 to server
[2023-08-17 07:16:17.621] send 43 to server
[2023-08-17 07:16:17.621] send 43 to server
[2023-08-17 07:16:17.621] send 45 to server
[2023-08-17 07:16:17.672] send 43 to server
[2023-08-17 07:16:17.672] send 43 to server
[2023-08-17 07:16:17.672] send 43 to server
[2023-08-17 07:16:17.723] send 42 to server
[2023-08-17 07:16:17.723] send 42 to server
[2023-08-17 07:16:17.723] send 43 to server
[2023-08-17 07:16:17.724] send 42 to server
[2023-08-17 07:16:17.774] send 42 to server
[2023-08-17 07:16:17.825] send 43 to server
[2023-08-17 07:16:17.826] send 43 to server
[2023-08-17 07:16:17.876] send 43 to server
[2023-08-17 07:16:17.877] send 42 to server
[2023-08-17 07:16:17.927] send 44 to server
[2023-08-17 07:16:17.928] send 42 to server
[2023-08-17 07:16:17.928] send 42 to server
[2023-08-17 07:16:17.979] send 43 to server
[2023-08-17 07:16:17.979] send 42 to server
[2023-08-17 07:16:17.979] send 43 to server
[2023-08-17 07:16:17.979] send 42 to server
[2023-08-17 07:16:18.030] send 44 to server
[2023-08-17 07:16:18.030] send 43 to server
[2023-08-17 07:16:18.030] send 43 to server
[2023-08-17 07:16:18.081] send 43 to server
[2023-08-17 07:16:18.132] send 43 to server
[2023-08-17 07:16:18.132] send 43 to server
[2023-08-17 07:16:18.132] send 43 to server
[2023-08-17 07:16:18.133] send 43 to server
[2023-08-17 07:16:18.183] send 43 to server
[2023-08-17 07:16:18.234] send 43 to server
[2023-08-17 07:16:18.285] send 43 to server
[2023-08-17 07:16:18.285] send 43 to server
[2023-08-17 07:16:18.336] send 44 to server
[2023-08-17 07:16:18.387] send 43 to server
[2023-08-17 07:16:18.387] send 43 to server
[2023-08-17 07:16:18.387] send 43 to server
[2023-08-17 07:16:18.387] send 43 to server
[2023-08-17 07:16:18.438] send 43 to server
[2023-08-17 07:16:18.438] send 43 to server
[2023-08-17 07:16:18.438] send 43 to server
[2023-08-17 07:16:18.489] send 44 to server
[2023-08-17 07:16:18.489] send 43 to server
[2023-08-17 07:16:18.540] send 44 to server
[2023-08-17 07:16:18.591] send 43 to server
[2023-08-17 07:16:18.642] send 43 to server
[2023-08-17 07:16:18.693] send 43 to server
[2023-08-17 07:16:18.693] send 43 to server
[2023-08-17 07:16:18.693] send 43 to server
[2023-08-17 07:16:18.693] send 43 to server
[2023-08-17 07:16:18.744] send 44 to server
[2023-08-17 07:16:18.795] send 42 to server
[2023-08-17 07:16:18.795] send 44 to server
[2023-08-17 07:16:18.796] send 44 to server
[2023-08-17 07:16:18.846] send 43 to server
[2023-08-17 07:16:18.847] send 43 to server
[2023-08-17 07:16:18.847] send 44 to server
[2023-08-17 07:16:18.898] send 43 to server
[2023-08-17 07:16:18.898] send 42 to server
[2023-08-17 07:16:18.898] send 43 to server
[2023-08-17 07:16:18.949] send 44 to server
[2023-08-17 07:16:18.949] send 44 to server
[2023-08-17 07:16:18.949] send 44 to server
[2023-08-17 07:16:19.000] send 44 to server
[2023-08-17 07:16:19.000] send 43 to server
[2023-08-17 07:16:19.000] send 43 to server
[2023-08-17 07:16:19.052] send 44 to server
[2023-08-17 07:16:19.102] send 43 to server
[2023-08-17 07:16:19.153] send 43 to server
[2023-08-17 07:16:19.154] send 44 to server
[2023-08-17 07:16:19.154] send 45 to server
[2023-08-17 07:16:19.205] send 43 to server
[2023-08-17 07:16:19.205] send 44 to server
[2023-08-17 07:16:19.205] send 42 to server
[2023-08-17 07:16:19.256] send 43 to server
[2023-08-17 07:16:19.256] send 43 to server
[2023-08-17 07:16:19.256] send 44 to server
[2023-08-17 07:16:19.307] send 43 to server
[2023-08-17 07:16:19.307] send 43 to server
[2023-08-17 07:16:19.307] send 44 to server
[2023-08-17 07:16:19.358] send 43 to server
[2023-08-17 07:16:19.358] send 43 to server
[2023-08-17 07:16:19.358] send 44 to server
[2023-08-17 07:16:19.409] send 43 to server
[2023-08-17 07:16:19.409] send 43 to server
[2023-08-17 07:16:19.409] send 43 to server
[2023-08-17 07:16:19.460] send 43 to server
[2023-08-17 07:16:19.461] send 43 to server
[2023-08-17 07:16:19.512] send 43 to server
[2023-08-17 07:16:19.512] send 44 to server
[2023-08-17 07:16:19.563] send 43 to server
[2023-08-17 07:16:19.564] send 43 to server
[2023-08-17 07:16:19.564] send 43 to server
[2023-08-17 07:16:19.615] send 44 to server
[2023-08-17 07:16:19.615] send 44 to server
[2023-08-17 07:16:19.615] send 43 to server
[2023-08-17 07:16:19.615] send 44 to server
[2023-08-17 07:16:19.666] send 43 to server
[2023-08-17 07:16:19.667] send 44 to server
[2023-08-17 07:16:19.718] send 43 to server
[2023-08-17 07:16:19.718] send 43 to server
[2023-08-17 07:16:19.718] send 43 to server
[2023-08-17 07:16:19.769] send 43 to server
[2023-08-17 07:16:19.769] send 43 to server
[2023-08-17 07:16:19.770] send 43 to server
[2023-08-17 07:16:19.770] send 43 to server
[2023-08-17 07:16:19.821] send 43 to server
